id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26278521,Rental unit in San Francisco · ★4.94 · 1 bedroom · 2 beds · 2 baths,197555079,Peter And Connie,,Parkside,37.73943,-122.49401,Entire home/apt,99,2,239,2023-11-15,3.61,1,0,41,City registration pending
26303324,Home in San Francisco · ★4.84 · 2 bedrooms · 3 beds · 1.5 baths,9721401,Mags,,Excelsior,37.72005,-122.42884,Entire home/apt,180,1,221,2023-10-29,3.34,1,348,36,STR-0003466
26309675,Rental unit in San Francisco · Studio · 1 bed · 1 shared bath,2677096,Kevin,,Nob Hill,37.79077,-122.41039,Private room,67,30,0,,,1,0,0,
26323995,Home in San Francisco · ★4.98 · 3 bedrooms · 3 beds · 2 baths,18474672,Farzad,,Twin Peaks,37.74838752320793,-122.44600792367038,Entire home/apt,362,4,120,2023-11-13,1.88,1,103,31,STR-0005092
26328350,Home in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,174981520,Earl,,Inner Richmond,37.77507,-122.46685,Private room,72,2,146,2023-10-25,2.22,3,339,22,STR-0004946
26329118,Home in San Francisco · ★4.76 · 1 bedroom · 3 beds · 1 shared bath,174981520,Earl,,Inner Richmond,37.77586,-122.46698,Private room,72,2,162,2023-10-03,2.46,3,357,17,STR-0004946
26334584,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,0,,,13,0,0,
26334587,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,0,,,13,0,0,
26334653,Rental unit in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,0,,,13,0,0,
26334655,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,0,,,13,0,0,
26334733,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,0,,,13,0,0,
26334834,Rental unit in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,50,365,0,,,13,0,0,
26334835,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,50,365,0,,,13,0,0,
26334895,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,50,365,0,,,13,0,0,
26334899,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,50,365,0,,,13,0,0,
26334945,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,47,365,1,2020-04-05,0.02,13,0,0,
26334949,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,141944806,Bed|N|Build #6,,Nob Hill,37.7924,-122.41952,Private room,50,365,1,2020-02-02,0.02,13,0,0,
